customernumber,customername,year,month,beginfootprint,deltaptcount,trainset,gamesPlayed,ActualWin,TheoWin,MachineDays,GamesPlayedAdj,ActualWinAdj,TheoWinAdj
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,1,24,0,CTRL,1555548,126472.73,144226.902781,744,2274464.70173,129451.940036,143909.034744
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,2,24,0,CTRL,1794700,145078.78,172354.84259,696,1756888.39342,134319.142146,162119.806814
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,3,24,0,CTRL,1908186,190499.25,183908.944852,744,1986149.93855,183688.965414,171253.444367
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,4,24,0,CTRL,1730377,213965.75,165339.184545,720,1984873.52324,207858.97161,155274.902373
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,5,24,0,CTRL,1666343,166845.59,155965.07867,744,2473572.46262,175710.121706,156974.674468
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,6,24,0,CTRL,1854652,186035.58,182645.502241,720,2956117.01805,190374.370243,185073.12579
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,7,24,0,CTRL,1702234,195205.18,158316.143545,744,2029094.5026,198196.450257,152080.130728
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,8,24,0,CTRL,1714908,176881.63,166755.52415,758,2938018.97118,179565.298369,172702.523442
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,9,24,0,CTRL,1753058,218708.46,172074.183876,734,2685686.47328,221486.495291,174152.209257
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,10,24,0,CTRL,1706832,187170.79,161649.981905,744,3067849.2486,190168.080977,166119.940601
CHIC012,Chickasaw Nation - Madill Gaming Ctr,2016,11,24,0,CTRL,196447,30718.43,18973.7482001,216,462707.309921,36911.7173334,22678.9084563
CHIC013,Chickasaw Nation - Riverwind Casino,2013,7,226,0,CTRL,17087513,1346814.95,1453676.48578,7565,26300669.1504,1373717.26897,1476987.07629
CHIC013,Chickasaw Nation - Riverwind Casino,2013,8,226,266,TRMT,37083721,3417094.26,3249004.46849,15116,45666015.1513,3217546.81539,3058871.46329
CHIC013,Chickasaw Nation - Riverwind Casino,2013,9,492,0,TRAIN,31197512,3032070.32,2696599.07443,14763,50438835.7526,3114465.4496,2768735.95015
CHIC013,Chickasaw Nation - Riverwind Casino,2013,10,492,-5,TRMT,34780217,3162632.02,3074094.103,15155,59999385.2993,3234887.98925,3132754.13577
CHIC013,Chickasaw Nation - Riverwind Casino,2013,11,487,2,TRMT,33898058,3120310.89,2987244.29109,14679,49552227.5796,3070433.62923,2940245.45947
CHIC013,Chickasaw Nation - Riverwind Casino,2013,12,489,0,TRAIN,34413745,3218946.68,3002903.9499,15235,53275863.7849,3272076.17715,3069191.24983
CHIC013,Chickasaw Nation - Riverwind Casino,2014,1,489,2,TRMT,35447039,2820030.52,3095159.94079,15240,50045676.1986,2760752.69725,3037496.02364
CHIC013,Chickasaw Nation - Riverwind Casino,2014,2,491,0,TRAIN,35869180,3308105.73,3440875.53961,13784,24050085.3447,2912768.22461,3003732.44475
CHIC013,Chickasaw Nation - Riverwind Casino,2014,3,491,0,CTRL,38635654,3902640.9,3842139.28584,15239,32445394.1847,3413735.17239,3337983.99733
CHIC013,Chickasaw Nation - Riverwind Casino,2014,4,491,0,CTRL,33415942,3251173.21,3462146.11111,14765,40693341.7474,3033194.54388,3307371.05904
CHIC013,Chickasaw Nation - Riverwind Casino,2014,5,491,0,CTRL,35237435,3648480.69,3523651.56445,15224,42479050.0313,3424502.57961,3323437.8648
CHIC013,Chickasaw Nation - Riverwind Casino,2014,6,491,31,TRMT,31209098,3177492.23,3109443.67489,15926,45716410.1478,3096799.02357,3051897.73149
CHIC013,Chickasaw Nation - Riverwind Casino,2014,7,522,-31,TRMT,32333751,3065801.73,3231747.73058,15226,44164637.3582,2953187.77857,3212442.33777
CHIC013,Chickasaw Nation - Riverwind Casino,2014,8,491,0,TRAIN,34004550,3604241.53,3463749.87436,15250,40873234.1534,3436755.34265,3249710.48659
CHIC013,Chickasaw Nation - Riverwind Casino,2014,9,491,0,CTRL,30718385,3464490.59,3154639.21083,14777,48738041.4649,3402418.69958,3193417.57815
CHIC013,Chickasaw Nation - Riverwind Casino,2014,10,491,0,CTRL,32001863,3202437.3,3232891.04443,15255,50131488.7091,3183999.81093,3217375.418
CHIC013,Chickasaw Nation - Riverwind Casino,2014,11,491,0,CTRL,32562812,3314845.34,3312124.74997,14762,47707166.323,3307709.34594,3277160.90961
CHIC013,Chickasaw Nation - Riverwind Casino,2014,12,491,0,CTRL,35194746,3464957.46,3594188.75732,15224,51780416.0163,3430923.72386,3614025.90493
CHIC013,Chickasaw Nation - Riverwind Casino,2015,1,491,0,CTRL,34479166,3316633.48,3533275.24434,15234,42773143.0263,3161733.04178,3366344.38815
CHIC013,Chickasaw Nation - Riverwind Casino,2015,2,491,0,CTRL,33601611,3249131.95,3482964.40586,13760,25382124.6101,2848725.01447,3059873.82544
CHIC013,Chickasaw Nation - Riverwind Casino,2015,3,491,0,CTRL,37298498,3957083.62,3842745.95868,15245,33192483.0523,3507645.56106,3393790.22515
CHIC013,Chickasaw Nation - Riverwind Casino,2015,4,491,0,CTRL,33918509,3594548.89,3593332.73272,14734,39992133.4009,3379551.02422,3393603.63359
CHIC013,Chickasaw Nation - Riverwind Casino,2015,5,491,0,CTRL,34814941,3632328.66,3784599.24227,15234,40973425.0853,3424464.85974,3579244.62462
CHIC013,Chickasaw Nation - Riverwind Casino,2015,6,491,0,CTRL,32069531,3682477.7,3427465.23821,14742,47956177.8111,3658302.5201,3379501.92478
CHIC013,Chickasaw Nation - Riverwind Casino,2015,7,491,0,CTRL,35420223,3810855.17,3727514.75389,15244,44645480.9542,3676809.87497,3604617.69466
CHIC013,Chickasaw Nation - Riverwind Casino,2015,8,491,0,CTRL,34832229,3357486.85,3782131.71332,15229,47210016.5475,3259499.78291,3643639.63664
CHIC013,Chickasaw Nation - Riverwind Casino,2015,9,491,0,CTRL,30082144,3213399.48,3212948.59829,14748,47870276.5174,3248159.43737,3271090.31349
CHIC013,Chickasaw Nation - Riverwind Casino,2015,10,491,0,CTRL,31522071,3087074.7,3457534.76193,15232,47224918.2194,3114873.83372,3389438.22417
CHIC013,Chickasaw Nation - Riverwind Casino,2015,11,491,0,CTRL,28898642,2971862.31,3165614.8564,14759,48195934.2088,3074731.99058,3276072.35552
CHIC013,Chickasaw Nation - Riverwind Casino,2015,12,491,0,CTRL,33880725,3454964.87,3698979.43785,15226,48907931.8846,3551384.80402,3700421.55132
CHIC013,Chickasaw Nation - Riverwind Casino,2016,1,491,0,CTRL,32499793,3505376.05,3528914.96413,15221,40016208.757,3259861.60297,3358433.07248
CHIC013,Chickasaw Nation - Riverwind Casino,2016,2,491,0,CTRL,32912685,3870305.29,3549849.64676,14234,26508960.9026,3385848.86377,3171948.13342
CHIC013,Chickasaw Nation - Riverwind Casino,2016,3,491,0,CTRL,33978892,3822825.43,3735433.65171,15221,31365358.357,3332990.35864,3334705.04975
CHIC013,Chickasaw Nation - Riverwind Casino,2016,4,491,0,CTRL,31282395,3410330.27,3490407.70196,14739,30943481.1464,3135619.22539,3123053.63158
CHIC013,Chickasaw Nation - Riverwind Casino,2016,5,491,0,CTRL,30608252,2991902.71,3489799.42461,15230,41375949.4991,2933085.12227,3412924.47701
CHIC013,Chickasaw Nation - Riverwind Casino,2016,6,491,0,CTRL,28667687,3332616.99,3235486.13394,14730,40873435.7556,3243127.18717,3177538.23734
CHIC013,Chickasaw Nation - Riverwind Casino,2016,7,491,0,CTRL,32357547,3381229.32,3714780.70509,15205,37428292.8642,3240337.48744,3509867.87284
CHIC013,Chickasaw Nation - Riverwind Casino,2016,8,491,0,CTRL,30461815,3409289.29,3629859.08179,15277,45415044.3009,3486894.7344,3578658.52061
CHIC013,Chickasaw Nation - Riverwind Casino,2016,9,491,0,CTRL,28232417,3322281.4,3298342.16935,14655,40969165.5726,3267002.60913,3275312.78488
CHIC013,Chickasaw Nation - Riverwind Casino,2016,10,491,0,CTRL,28083294,3663432.77,3269381.25357,15169,46568509.8658,3682188.75414,3315885.16931
CHIC013,Chickasaw Nation - Riverwind Casino,2016,11,491,-80,TRMT,2203492,181823.63,246238.029325,3858,5544757.88203,213125.734073,298564.982429
CHIC014,Chickasaw Nation - Black Gold Casino,2013,7,26,0,CTRL,1226685,98985.76,94466.1350536,596,1766881.31166,108494.93573,93756.9997807
CHIC014,Chickasaw Nation - Black Gold Casino,2013,8,26,0,CTRL,1768788,151057.39,145639.481682,804,2398383.91019,144779.778322,142215.280646
CHIC014,Chickasaw Nation - Black Gold Casino,2013,9,26,0,CTRL,1749751,149395.13,142918.679645,792,3035458.97017,158146.048349,149861.135524
CHIC014,Chickasaw Nation - Black Gold Casino,2013,10,26,0,CTRL,1731711,212335.44,155015.553984,806,3252041.4888,221245.248418,162416.818175
CHIC014,Chickasaw Nation - Black Gold Casino,2013,11,26,0,CTRL,1761317,143697.15,157099.020434,780,2849604.51035,137930.473062,161352.153891
CHIC014,Chickasaw Nation - Black Gold Casino,2013,12,26,0,CTRL,1785740,139335.75,168370.598768,870,3013494.17338,148393.470086,176450.285681
CHIC014,Chickasaw Nation - Black Gold Casino,2014,1,26,4,TRMT,1585497,146537.31,145777.734047,930,2529040.5677,151755.000004,149902.309696
CHIC014,Chickasaw Nation - Black Gold Casino,2014,2,30,0,TRAIN,1738044,151448.23,152634.791086,840,1394941.87647,141625.440046,140385.504783
CHIC014,Chickasaw Nation - Black Gold Casino,2014,3,30,0,CTRL,1812786,213400.99,182870.322563,930,1694037.93597,181598.349105,167216.028596
CHIC014,Chickasaw Nation - Black Gold Casino,2014,4,30,0,CTRL,1533201,167629.12,163095.129386,900,2085636.41189,160680.454372,163774.361787
CHIC014,Chickasaw Nation - Black Gold Casino,2014,5,30,0,CTRL,1714028,201933.44,180032.329119,938,2087335.15482,193982.452015,171190.317349
CHIC014,Chickasaw Nation - Black Gold Casino,2014,6,30,0,CTRL,1547863,194710.26,167468.525169,902,2519419.79529,204048.36516,170294.082417
CHIC014,Chickasaw Nation - Black Gold Casino,2014,7,30,0,CTRL,1599816,196753.06,172528.039033,930,2432911.74885,205729.526469,176175.372039
CHIC014,Chickasaw Nation - Black Gold Casino,2014,8,30,0,CTRL,1660441,233356.87,172814.060997,930,2238284.06019,233842.022174,166585.690119
CHIC014,Chickasaw Nation - Black Gold Casino,2014,9,30,0,CTRL,1437794,202629.65,157535.289845,901,2568997.07812,209060.566648,167153.158624
CHIC014,Chickasaw Nation - Black Gold Casino,2014,10,30,0,CTRL,1713132,178438.77,196433.348576,930,2932283.54278,173277.667807,200015.294846
CHIC014,Chickasaw Nation - Black Gold Casino,2014,11,30,0,CTRL,1703064,198405.83,184852.092159,972,2835100.56406,190928.96034,190337.760185
CHIC014,Chickasaw Nation - Black Gold Casino,2014,12,30,6,TRMT,1740013,221322.2,191409.478553,1116,2896944.69171,245232.673126,198366.873998
CHIC014,Chickasaw Nation - Black Gold Casino,2015,1,36,0,TRAIN,1705381,213814.55,185152.440381,1117,2383108.10383,204998.666973,182487.797711
CHIC014,Chickasaw Nation - Black Gold Casino,2015,2,36,0,CTRL,1794241,159806.22,205428.122541,1008,1549487.3897,156874.698184,187349.893092
CHIC014,Chickasaw Nation - Black Gold Casino,2015,3,36,0,CTRL,2066359,174853.68,239017.446971,1116,2180995.67586,162822.967805,223318.428523
CHIC014,Chickasaw Nation - Black Gold Casino,2015,4,36,0,CTRL,1769054,166010.07,189685.315681,1080,2247480.94539,164323.433825,184808.757161
CHIC014,Chickasaw Nation - Black Gold Casino,2015,5,36,0,CTRL,1831628,114031.47,213123.645088,1116,2306691.95291,116130.843197,205501.188282
CHIC014,Chickasaw Nation - Black Gold Casino,2015,6,36,0,CTRL,1531952,107923.51,175019.630331,1080,2499215.72934,126309.413813,176170.742233
CHIC014,Chickasaw Nation - Black Gold Casino,2015,7,36,0,CTRL,1612755,244795.16,180740.925832,1116,2180884.90571,243641.194157,179563.490959
CHIC014,Chickasaw Nation - Black Gold Casino,2015,8,36,0,CTRL,1494518,168989.52,166615.001995,1113,2336993.08425,168155.893065,167929.127085
CHIC014,Chickasaw Nation - Black Gold Casino,2015,9,36,0,CTRL,1479859,193902.33,167632.099168,1073,2532906.96211,184264.153531,174922.184762
CHIC014,Chickasaw Nation - Black Gold Casino,2015,10,36,0,CTRL,1687824,223260.87,190858.713283,1116,2859887.31595,223628.158758,193274.616192
CHIC014,Chickasaw Nation - Black Gold Casino,2015,11,36,0,CTRL,1480742,196410.83,193455.537838,1099,2527985.99452,220483.174958,199219.722793
CHIC014,Chickasaw Nation - Black Gold Casino,2015,12,36,0,CTRL,1713278,243444.75,224699.45346,1116,2718764.62491,244155.78757,230056.804144
CHIC014,Chickasaw Nation - Black Gold Casino,2016,1,36,0,CTRL,1393331,172021.17,171174.748614,1116,1978682.0126,170194.765164,169269.46067
CHIC014,Chickasaw Nation - Black Gold Casino,2016,2,36,0,CTRL,1485617,175055.57,184621.730051,1044,1394569.48755,178078.571518,172185.907037
CHIC014,Chickasaw Nation - Black Gold Casino,2016,3,36,0,CTRL,1457623,250099.51,177485.912917,1116,1550814.54837,224951.888777,165650.762422
CHIC014,Chickasaw Nation - Black Gold Casino,2016,4,36,0,CTRL,1379395,165657.16,174858.761216,1080,1565533.16929,158897.006835,160837.887092
CHIC014,Chickasaw Nation - Black Gold Casino,2016,5,36,0,CTRL,1393423,197071.85,176815.397477,1116,2229498.90248,203953.708785,181271.07107
CHIC014,Chickasaw Nation - Black Gold Casino,2016,6,36,0,CTRL,1330709,201593.48,158132.952313,1080,2140113.63292,206927.256483,160770.359811
CHIC014,Chickasaw Nation - Black Gold Casino,2016,7,36,0,CTRL,1428668,150504.43,171623.231842,1116,1834514.41928,157185.293142,165614.317899
CHIC014,Chickasaw Nation - Black Gold Casino,2016,8,36,0,CTRL,1540210,152850.53,178524.361777,1138,2574953.39742,174121.740842,182222.157757
CHIC014,Chickasaw Nation - Black Gold Casino,2016,9,36,0,CTRL,1497041,122489.05,186028.953305,1080,2293459.11399,147679.016601,187020.512194
CHIC014,Chickasaw Nation - Black Gold Casino,2016,10,36,0,CTRL,1540500,183172.44,183113.692219,1116,2756870.29222,176081.626875,189811.829103
CHIC014,Chickasaw Nation - Black Gold Casino,2016,11,36,0,CTRL,141409,12851.08,15901.1735343,324,348715.929333,14687.9911382,19145.8022544
CHIC015,Chickasaw Nation - Border Casino,2013,7,123,0,CTRL,11102013,938355.98,888594.111317,2817,15343101.6725,967114.054731,878454.697162
CHIC015,Chickasaw Nation - Border Casino,2013,8,123,0,CTRL,14671271,1125415.88,1181810.02629,3548,17439035.9653,1077819.11645,1109931.50408
CHIC015,Chickasaw Nation - Border Casino,2013,9,123,0,CTRL,15013620,1185970.19,1224465.42938,3690,22856704.659,1185216.84511,1244120.56991
CHIC015,Chickasaw Nation - Border Casino,2013,10,123,0,CTRL,15042555,1354644.44,1216120.1395,3815,25130211.7017,1344379.1299,1237743.2579
CHIC015,Chickasaw Nation - Border Casino,2013,11,123,0,CTRL,15639128,1106504.44,1252650.28759,3690,22139733.8049,1060909.99006,1230943.53093
