customernumber,customername,denom,paytableseries,year,month,beginfootprint,deltaptcount,trainset,gamesPlayed,ActualWin,TheoWin,MachineDays,GamesPlayedAdj,ActualWinAdj,TheoWinAdj
CHOC022,Choctaw - McAlester,$1.00,M4,2015,10,11,0,CTRL,1066181,75193,79323.8167887,290,1807987.98977,79698.8137286,80437.3132807
CHOC022,Choctaw - McAlester,$1.00,M1,2015,11,7,0,CTRL,531143,53139,42408.4189576,210,931340.675413,53750.5730293,44492.4804831
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2015,11,4,0,CTRL,104395,8449.73,11428.9894001,67,175180.251935,9567.13676879,11792.1140825
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2015,11,4,0,TRAIN,343495,36965.1,37930.2785126,115,600043.593853,38379.9140012,39763.6688779
CHOC022,Choctaw - McAlester,$1.00,M4,2015,11,11,0,CTRL,1012643,81406,74967.2481293,281,1824187.65076,84680.6298883,79217.8408018
CHOC022,Choctaw - McAlester,$1.00,M1,2015,12,7,0,CTRL,621841,51563,49086.6421763,217,981112.410499,51904.4892807,50315.9059916
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2015,12,4,0,CTRL,113319,15886.75,11798.5094072,75,172256.167835,12487.0154907,11830.0601401
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2015,12,4,0,CTRL,327836,44328.06,35696.2425832,111,508967.100066,43564.7208591,36239.6175393
CHOC022,Choctaw - McAlester,$1.00,M4,2015,12,11,1,TRMT,1117847,104192,83368.5560339,309,1783774.7838,98695.2627532,85711.5923727
CHOC022,Choctaw - McAlester,$1.00,M1,2016,1,7,0,CTRL,504762,61061,40045.4178471,217,685614.570071,60980.5544801,38978.5770618
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,1,4,0,CTRL,90993,12029.81,9821.29476267,72,124733.660375,12067.1915418,9690.11083878
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,1,4,0,CTRL,311262,28997.34,34497.8219735,114,382946.602387,27037.4663045,32780.7229609
CHOC022,Choctaw - McAlester,$1.00,M4,2016,1,12,0,TRAIN,1091212,70437,82667.1466181,322,1490260.20331,71250.1511169,80814.7633643
CHOC022,Choctaw - McAlester,$1.00,M1,2016,2,7,0,CTRL,607736,21707,48454.1110433,203,533792.030506,12502.6972237,44172.706664
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,2,4,0,CTRL,99454,14453.85,10583.1688868,63,90826.6478095,14049.0209758,9807.93367435
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,2,4,0,CTRL,329953,42103.38,36128.2320143,111,298364.964491,36089.8273469,32760.4793106
CHOC022,Choctaw - McAlester,$1.00,M4,2016,2,12,0,CTRL,1222761,91966,92215.8456598,304,1123468.933,84771.8550997,85278.5737087
CHOC022,Choctaw - McAlester,$1.00,M1,2016,3,7,0,CTRL,572530,50127,45417.1820664,217,540693.964312,45450.2365725,40531.5361849
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,3,4,0,CTRL,71475,17023.83,7440.5452532,72,67499.2884963,14500.8941193,6661.60881928
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,3,4,0,CTRL,302015,31589.34,32640.7904898,114,284914.698281,28559.487585,29388.97771
CHOC022,Choctaw - McAlester,$1.00,M4,2016,3,12,0,CTRL,1117922,109063,83864.6139963,321,1109238.16489,101114.639005,76545.598843
CHOC022,Choctaw - McAlester,$1.00,M1,2016,4,7,0,CTRL,530416,39628,42293.5543563,210,581592.772966,36769.4999259,38860.5885071
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,4,4,0,CTRL,72395,9053.82,7557.73663638,68,72990.194064,7530.22312754,6689.97747405
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,4,4,0,CTRL,276588,39558.45,29610.6163758,112,270247.528898,35110.346377,26401.0367248
CHOC022,Choctaw - McAlester,$1.00,M4,2016,4,12,0,CTRL,1017589,45930,75585.218125,314,1116254.44417,45910.8841659,69741.9026454
CHOC022,Choctaw - McAlester,$1.00,M1,2016,5,7,0,CTRL,538994,48003,42750.5239908,217,804328.378306,52132.901642,42958.2374112
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,5,4,0,CTRL,63749,7038.91,6531.8898052,71,93916.1241058,6458.84283306,6587.51166919
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,5,4,0,CTRL,263515,31521.29,27405.9236911,115,365136.509089,32932.1072448,26632.3894906
CHOC022,Choctaw - McAlester,$1.00,M4,2016,5,12,0,CTRL,1021543,72292,77652.0558261,324,1552772.71641,72834.4478971,78391.7642501
CHOC022,Choctaw - McAlester,$1.00,M1,2016,6,7,0,CTRL,522961,19825,41407.2490831,210,784292.490399,21006.5297104,40953.4863414
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,6,4,2,TRMT,305599,31848.21,33374.9766723,148,428903.110304,34964.8811799,32485.8313518
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,6,4,0,CTRL,12050,3954,1253.19680474,32,9920.97564843,3483.35755427,1082.92287191
CHOC022,Choctaw - McAlester,$1.00,M4,2016,6,12,0,CTRL,948313,66570,71621.6490309,307,1443398.66136,65314.3718219,71209.8346189
CHOC022,Choctaw - McAlester,$1.00,M1,2016,7,7,0,CTRL,517615,43393,40401.105811,217,620765.078201,38248.0866563,38678.0890228
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,7,4,0,CTRL,0,0,0,33,0,0,0.0
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,7,6,0,TRAIN,342765,42210.52,36148.1899787,153,386175.373581,40159.4073768,33921.3598297
CHOC022,Choctaw - McAlester,$1.00,M4,2016,7,12,0,CTRL,976094,102340,72486.5159726,323,1217328.04244,98681.486491,69816.7200683
CHOC022,Choctaw - McAlester,$1.00,M1,2016,8,7,0,CTRL,457714,44790,35729.3488938,217,732617.811352,46401.7370123,36111.0418932
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,8,4,0,CTRL,0,0,0,23,0,0,0.0
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,8,6,0,CTRL,323865,29203.26,34393.0126245,163,498202.950496,27298.2893588,34511.7143982
CHOC022,Choctaw - McAlester,$1.00,M4,2016,8,12,0,CTRL,932318,59780,69523.1876478,327,1528508.65322,60306.2527612,70515.3638516
CHOC022,Choctaw - McAlester,$1.00,M1,2016,9,7,0,CTRL,492967,20934,39473.2262563,210,720724.170721,18651.6509945,39068.2940971
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,9,4,0,CTRL,0,0,0,26,0,0,0.0
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,9,6,0,CTRL,303085,28637.39,32373.8258381,154,452824.19676,26435.9704374,32394.9067856
CHOC022,Choctaw - McAlester,$1.00,M4,2016,9,12,0,CTRL,923978,66224,69680.3787862,317,1391042.16889,62959.9993097,69713.2179245
CHOC022,Choctaw - McAlester,$1.00,M1,2016,10,7,0,CTRL,438907,35705,35233.7278979,204,749830.757161,37497.1071562,35890.9367418
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,10,4,0,CTRL,0,0,0,29,0,0,0.0
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,10,6,0,CTRL,286810,37346.33,31504.9363228,162,492769.541614,34524.1642623,32278.7706549
CHOC022,Choctaw - McAlester,$1.00,M4,2016,10,12,0,CTRL,879235,64458,65741.5199135,328,1531248.61168,68284.858908,66805.7105137
CHOC022,Choctaw - McAlester,$1.00,M1,2016,11,7,0,CTRL,40326,1321,3323.86250666,61,92198.8791086,1742.52234443,3924.27695373
CHOC022,Choctaw - McAlester,$1.00,M37WAP,2016,11,4,0,CTRL,0,0,0,18,0,0,0.0
CHOC022,Choctaw - McAlester,$1.00,M38WAP,2016,11,6,0,CTRL,29936,5053.92,3352.45207066,40,72288.2708013,5976.10240613,4000.33145556
CHOC022,Choctaw - McAlester,$1.00,M4,2016,11,12,0,CTRL,95198,8832,7196.37608876,104,235482.455044,10195.3248264,8649.39135861
CHOC023,Choctaw - Grant,$1.00,M1,2013,6,54,0,CTRL,410237,10140,31006.4896418,324,861727.773604,11323.3306654,34950.5531337
CHOC023,Choctaw - Grant,$1.00,M4,2013,6,62,0,CTRL,570462,54670,42892.0285414,372,1207233.20316,59802.801642,48655.9753338
CHOC023,Choctaw - Grant,$1.00,M1,2013,7,54,0,CTRL,2648787,141071,199607.498656,1292,3583680.75694,146857.499552,196473.960039
CHOC023,Choctaw - Grant,$1.00,M4,2013,7,62,0,CTRL,4196428,306191,317594.311163,1480,5727756.63457,289782.503786,313478.579957
CHOC023,Choctaw - Grant,$1.00,M1,2013,8,54,0,CTRL,3754995,269902,282474.425462,1671,4348110.57887,256854.234936,262815.461285
CHOC023,Choctaw - Grant,$1.00,M4,2013,8,62,0,CTRL,5624500,518392,424395.750153,1920,6479481.79001,488949.40757,395472.8924
CHOC023,Choctaw - Grant,$1.00,M1,2013,9,54,0,CTRL,3316482,239432,250926.009294,1620,4922054.46725,232540.383914,251644.09559
CHOC023,Choctaw - Grant,$1.00,M4,2013,9,62,0,CTRL,5178190,389756,390848.41407,1860,7724932.39769,386031.680985,394026.172516
CHOC023,Choctaw - Grant,$1.00,M1,2013,10,54,0,CTRL,3160951,267786,239887.340735,1674,5049021.23319,269648.369412,240693.853574
CHOC023,Choctaw - Grant,$1.00,M4,2013,10,62,0,CTRL,5232422,391245,397365.08049,1923,8264674.74752,405336.238077,397755.309731
CHOC023,Choctaw - Grant,$1.00,M1,2013,11,54,-7,TRMT,3049548,226231,229830.100941,1422,4016887.41811,221643.852495,220613.947596
CHOC023,Choctaw - Grant,$1.00,M4,2013,11,62,0,CTRL,5371674,399072,407697.570558,1770,6976467.49121,387711.210121,391162.692108
CHOC023,Choctaw - Grant,$1.00,M1,2013,12,47,-6,TRMT,2850595,211647,215101.032823,1271,4241194.95827,215539.369997,216782.570442
CHOC023,Choctaw - Grant,$1.00,M4,2013,12,62,-8,TRMT,4478796,371286,336125.879456,1675,6761431.25221,370250.948589,341968.423503
CHOC023,Choctaw - Grant,$1.00,M1,2014,1,41,-5,TRMT,3007238,203075,227477.936022,1156,4084015.01945,196460.951874,221975.701504
CHOC023,Choctaw - Grant,$1.00,M4,2014,1,54,-7,TRMT,4665793,313604,353328.131832,1516,6289330.73143,308431.067286,344594.336938
CHOC023,Choctaw - Grant,$1.00,M1,2014,2,36,-2,TRMT,3117756,280701,235125.701698,964,2063878.62079,259049.305381,205120.970534
CHOC023,Choctaw - Grant,$1.00,M4,2014,2,47,-1,TRMT,5063804,356841,384670.275119,1291,3523086.91243,310468.697294,340569.211987
CHOC023,Choctaw - Grant,$1.00,M1,2014,3,34,0,TRAIN,3579171,243765,270033.194851,1054,2855722.31933,202027.523196,232494.715517
CHOC023,Choctaw - Grant,$1.00,M4,2014,3,46,0,TRAIN,5763792,421650,437073.21427,1429,4647603.5307,367810.949184,378532.435011
CHOC023,Choctaw - Grant,$1.00,M1,2014,4,34,-6,TRMT,2590235,208280,195861.567914,863,2924098.94517,194346.302443,183299.803278
CHOC023,Choctaw - Grant,$1.00,M4,2014,4,46,-1,TRMT,5025211,355389,382764.095229,1353,6072397.74386,338415.246794,363071.070544
CHOC023,Choctaw - Grant,$1.00,M1,2014,5,28,-3,TRMT,2528055,156738,198820.615196,775,2932233.79906,151227.341502,185976.792053
CHOC023,Choctaw - Grant,$1.00,M4,2014,5,45,0,TRAIN,5639241,454157,437209.768786,1396,6566068.55533,427437.835615,408563.202584
CHOC023,Choctaw - Grant,$1.00,M1,2014,6,25,2,TRMT,2317336,166710,188827.069635,781,3230457.05475,156186.97392,183414.496836
CHOC023,Choctaw - Grant,$1.00,M4,2014,6,45,0,CTRL,4688137,408515,370939.652958,1252,6727446.16298,400053.679425,364165.517712
CHOC023,Choctaw - Grant,$1.00,M1,2014,7,27,0,TRAIN,2755838,171898,223785.644565,823,3537227.76886,162067.979334,218951.361276
CHOC023,Choctaw - Grant,$1.00,M4,2014,7,45,0,CTRL,5175642,426474,409509.323562,1241,6899944.65726,419483.328477,404126.140236
CHOC023,Choctaw - Grant,$1.00,M1,2014,8,27,0,CTRL,2768065,219786,224459.512391,822,3264750.46538,207419.789778,211412.904751
CHOC023,Choctaw - Grant,$1.00,M4,2014,8,45,0,CTRL,5179354,413376,407222.260483,1243,6182181.03512,396434.459796,384166.924267
CHOC023,Choctaw - Grant,$1.00,M1,2014,9,27,0,CTRL,2413690,171866,194675.444605,787,3831072.60774,171946.127823,197558.916256
CHOC023,Choctaw - Grant,$1.00,M4,2014,9,45,0,CTRL,4602223,321476,360825.075829,1224,7417997.75922,332839.062828,368332.495977
CHOC023,Choctaw - Grant,$1.00,M1,2014,10,27,0,CTRL,2485666,185368,202429.965037,824,3734853.38609,195390.633568,199780.815789
CHOC023,Choctaw - Grant,$1.00,M4,2014,10,45,0,CTRL,4717282,380042,373243.018118,1247,7446240.96148,383400.845662,372846.993484
CHOC023,Choctaw - Grant,$1.00,M1,2014,11,27,0,CTRL,2568663,187903,211290.096283,799,3692532.48896,177908.41941,209054.908379
CHOC023,Choctaw - Grant,$1.00,M4,2014,11,45,0,CTRL,4880684,416662,386884.173115,1214,7088187.08896,426048.581492,384362.580923
CHOC023,Choctaw - Grant,$1.00,M1,2014,12,27,0,CTRL,2848017,259081,233132.740662,838,4093408.58911,252800.213854,233889.078726
CHOC023,Choctaw - Grant,$1.00,M4,2014,12,45,0,CTRL,5383035,379270,426348.817882,1325,7727311.02273,374086.582189,426534.394828
CHOC023,Choctaw - Grant,$1.00,M1,2015,1,27,1,TRMT,2818673,226313,230619.989384,857,3430148.96738,211210.311431,219959.738036
CHOC023,Choctaw - Grant,$1.00,M4,2015,1,45,5,TRMT,5384199,443687,423023.754015,1407,6644026.78204,421993.328315,405509.603192
CHOC023,Choctaw - Grant,$1.00,M1,2015,2,28,0,TRAIN,2728934,276245,220887.659768,773,2054472.44669,251871.465312,195630.86842
CHOC023,Choctaw - Grant,$1.00,M4,2015,2,50,0,TRAIN,5664325,359063,446439.104592,1274,4486614.3974,313989.471123,401265.782854
CHOC023,Choctaw - Grant,$1.00,M1,2015,3,28,0,CTRL,3155785,243526,257123.966877,853,2951917.68094,211526.492232,229845.699564
CHOC023,Choctaw - Grant,$1.00,M4,2015,3,50,0,CTRL,6332471,513201,501764.673618,1406,6049290.03989,446053.077483,452021.113587
CHOC023,Choctaw - Grant,$1.00,M1,2015,4,28,0,CTRL,2581218,151171,209437.49413,827,2983678.80046,141317.407021,197556.486476
CHOC023,Choctaw - Grant,$1.00,M4,2015,4,50,0,CTRL,5074017,384207,399192.296137,1357,5805114.40926,376334.502607,376327.042834
CHOC023,Choctaw - Grant,$1.00,M1,2015,5,28,0,CTRL,2299000,220269,187320.420546,812,2667785.17386,210065.117205,174990.926654
CHOC023,Choctaw - Grant,$1.00,M4,2015,5,50,0,CTRL,5094742,367070,402459.853984,1396,6171451.9371,337752.127954,382263.28615
CHOC023,Choctaw - Grant,$1.00,M1,2015,6,28,4,TRMT,2222156,160666,181414.20086,811,3056514.38525,154380.63297,175574.400274
CHOC023,Choctaw - Grant,$1.00,M4,2015,6,50,0,CTRL,5265883,422396,414782.819772,1478,7525659.08418,417812.899414,406295.469407
CHOC023,Choctaw - Grant,$1.00,M1,2015,7,32,0,TRAIN,2296591,159213,185718.295899,739,2710799.30897,148102.717883,177509.790098
CHOC023,Choctaw - Grant,$1.00,M37WAP,2015,7,6,0,CTRL,183526,21103.88,20560.8634214,79,199750.128101,17830.6153135,18905.7815394
CHOC023,Choctaw - Grant,$1.00,M38WAP,2015,7,6,0,CTRL,241949,20036.62,28156.457404,78,280403.330875,21445.7926197,26225.0707564
CHOC023,Choctaw - Grant,$1.00,M4,2015,7,50,3,TRMT,5668071,446477,445534.126847,1512,6901884.73699,427675.244392,429368.221967
CHOC023,Choctaw - Grant,$1.00,M1,2015,8,32,-6,TRMT,2171983,155736,178194.711793,647,2928439.47723,155974.238567,172641.991854
CHOC023,Choctaw - Grant,$1.00,M37WAP,2015,8,6,0,CTRL,561002,76796.93,63911.4428709,186,716399.726185,73211.6849522,61158.3405449
CHOC023,Choctaw - Grant,$1.00,M38WAP,2015,8,6,0,CTRL,742154,86191.9,85127.1425374,186,942649.212339,86149.3156475,81322.6493015
CHOC023,Choctaw - Grant,$1.00,M4,2015,8,53,-6,TRMT,5490740,407581,435535.61867,1419,7433060.80412,395085.580684,422980.894577
CHOC023,Choctaw - Grant,$1.00,M1,2015,9,26,0,TRAIN,1917827,166556,154004.772563,657,2927922.41613,164380.050191,155131.626946
CHOC023,Choctaw - Grant,$1.00,M37WAP,2015,9,6,0,CTRL,400962,45369.39,41963.1600922,165,577861.859079,47003.427722,41308.1080991
CHOC023,Choctaw - Grant,$1.00,M38WAP,2015,9,6,0,CTRL,670143,64343.83,79043.7693559,199,1003855.8136,63402.2873592,79386.1145097
CHOC023,Choctaw - Grant,$1.00,M4,2015,9,47,0,TRAIN,4985678,418037,391690.713756,1408,7597495.88137,410920.375669,394396.873746
CHOC023,Choctaw - Grant,$1.00,M1,2015,10,26,3,TRMT,1953822,178052,156519.044685,743,2840400.51002,177180.286834,152206.127914
CHOC023,Choctaw - Grant,$1.00,M37WAP,2015,10,6,0,CTRL,313423,32728.39,34051.7712809,138,477972.535687,30436.8757877,33629.7045836
CHOC023,Choctaw - Grant,$1.00,M38WAP,2015,10,6,2,TRMT,776101,102655.18,88745.0709831,234,1111390.14163,96393.4686103,86394.3897549
CHOC023,Choctaw - Grant,$1.00,M4,2015,10,47,5,TRMT,5156425,420877,405566.155395,1569,7326411.10977,415904.123299,393746.192602
CHOC023,Choctaw - Grant,$1.00,M1,2015,11,29,0,TRAIN,1817160,125518,144700.758528,717,2859356.28615,131450.390432,147427.465115
CHOC023,Choctaw - Grant,$1.00,M37WAP,2015,11,6,0,CTRL,322037,28045.33,36215.3831508,132,472584.814419,28783.4637186,35729.5619106
CHOC023,Choctaw - Grant,$1.00,M38WAP,2015,11,8,0,TRAIN,703717,88631.29,80433.0339982,228,1065216.04426,92991.8223276,80482.517813
CHOC023,Choctaw - Grant,$1.00,M4,2015,11,52,0,TRAIN,4662761,441080,361961.785166,1520,7213115.17349,447761.374518,368064.808822
CHOC023,Choctaw - Grant,$1.00,M1,2015,12,29,0,CTRL,2060179,161311,164897.517599,740,2934837.93282,159956.190974,164425.048121
CHOC023,Choctaw - Grant,$1.00,M37WAP,2015,12,6,0,CTRL,345679,29526.17,40360.9031562,130,443911.511407,26711.1097738,39342.7976489
CHOC023,Choctaw - Grant,$1.00,M38WAP,2015,12,8,0,CTRL,761057,90326.48,87750.4534133,242,975888.879277,89954.4790647,85156.7153842
CHOC023,Choctaw - Grant,$1.00,M4,2015,12,52,0,CTRL,5333823,413263,418283.87126,1568,7500489.04396,408558.949692,417131.626931
CHOC023,Choctaw - Grant,$1.00,M1,2016,1,29,0,CTRL,2116557,193820,167996.179323,737,2589514.56092,190964.083974,159605.671937
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,1,6,0,CTRL,378275,17205.24,42996.6041678,141,405889.40312,21150.490031,39139.8175078
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,1,8,0,CTRL,837114,75994.32,93274.915717,231,955280.427867,72155.7417556,86724.2305106
CHOC023,Choctaw - Grant,$1.00,M4,2016,1,52,0,CTRL,5411615,430687,423738.00256,1569,6472441.21459,411382.652102,400607.260754
CHOC023,Choctaw - Grant,$1.00,M1,2016,2,29,0,CTRL,2237224,176272,178550.254241,685,1726530.33789,149871.299197,158683.917992
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,2,6,0,CTRL,320672,50344.46,34800.8303207,126,227709.05118,45729.25176,30288.9651567
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,2,8,0,CTRL,744450,89343.31,84323.8829265,222,536005.199215,74179.0997857,73279.6610392
CHOC023,Choctaw - Grant,$1.00,M4,2016,2,52,0,CTRL,5788921,486208,452839.182665,1475,4588752.80137,435080.970264,404425.846438
CHOC023,Choctaw - Grant,$1.00,M1,2016,3,29,0,CTRL,2194642,222730,173584.364723,750,1941400.00123,197528.276611,152605.921758
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,3,6,0,CTRL,315239,26600.11,34516.707744,134,290239.051528,25043.5176097,30730.8600537
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,3,8,0,CTRL,748652,82049.36,85788.9816689,238,641107.736213,71580.3901974,75221.9589461
CHOC023,Choctaw - Grant,$1.00,M4,2016,3,52,0,CTRL,5587627,450826,438220.916805,1563,5012132.63173,402051.792699,388480.71947
CHOC023,Choctaw - Grant,$1.00,M1,2016,4,29,-3,TRMT,2068627,155742,167634.780693,702,2032651.03106,149641.797966,150898.794811
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,4,6,0,CTRL,287696,41407.28,31835.3401904,130,294550.164405,32527.4373879,29238.041686
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,4,8,0,CTRL,739124,76051.47,86093.8396385,230,703979.382884,67298.8671647,76841.1696316
CHOC023,Choctaw - Grant,$1.00,M4,2016,4,52,0,CTRL,5382597,457066,420057.832562,1533,5493832.40942,420694.640476,382298.322632
CHOC023,Choctaw - Grant,$1.00,M1,2016,5,26,0,TRAIN,2191638,189441,178002.084156,739,3012662.66946,195000.866336,175076.965023
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,5,6,0,CTRL,291902,49849.33,31645.2285927,144,392678.90725,48879.7965333,31222.5377303
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,5,8,0,CTRL,733297,81203.28,85608.6791337,228,998918.689852,77425.5718391,84042.8662131
CHOC023,Choctaw - Grant,$1.00,M4,2016,5,52,0,CTRL,5657066,422791,444818.639071,1587,7780617.31985,409437.354714,438810.172221
CHOC023,Choctaw - Grant,$1.00,M1,2016,6,26,2,TRMT,2095067,75988,170402.570166,756,2944660.37602,78460.3414526,166863.219875
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,6,8,0,CTRL,690960,74881.35,81940.308999,231,914161.863092,76589.5888434,78551.4241745
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,6,6,0,CTRL,285235,36830.18,32832.473136,129,424101.015618,33476.0623183,32329.787218
CHOC023,Choctaw - Grant,$1.00,M4,2016,6,52,0,CTRL,5294509,454924,417392.132274,1536,7444731.48125,444443.452746,409223.74293
CHOC023,Choctaw - Grant,$1.00,M1,2016,7,28,0,TRAIN,2470795,179271.02,201653.781204,783,2847182.87021,176653.772982,191198.178956
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,7,6,0,CTRL,355128,28767.44,41359.9609928,137,394876.835336,27005.8047629,39231.1068049
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,7,8,0,CTRL,766833,89506.33,90095.1687614,235,862496.576174,84999.4628975,85121.601576
CHOC023,Choctaw - Grant,$1.00,M4,2016,7,52,0,CTRL,5959809,458271.32,471236.726707,1587,6961894.2898,414808.299138,449278.439161
CHOC023,Choctaw - Grant,$1.00,M1,2016,8,28,-13,TRMT,1226276,75618.36,100256.441949,367,1938647.40863,81900.58858,101327.515598
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,8,6,0,CTRL,346910,34166.29,39930.9630669,133,503776.122417,32131.2450741,39341.2986223
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,8,8,0,CTRL,740081,87031.23,87881.9081263,239,1051952.29318,84759.6183889,85793.3168489
CHOC023,Choctaw - Grant,$1.00,M4,2016,8,52,-8,TRMT,5013259,450444.1,398390.853923,1348,7541884.36636,444610.683441,397112.580966
CHOC023,Choctaw - Grant,$1.00,M1,2016,9,15,0,TRAIN,845381,81298.52,68853.9710797,220,1272172.16865,78424.8176425,69410.5516784
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,9,6,0,CTRL,326583,37080.48,36806.7207907,131,413716.810471,40682.4154032,35559.7175324
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,9,8,0,CTRL,767907,82421.5,89457.9533759,229,1012521.85097,83740.7052312,87247.4731549
CHOC023,Choctaw - Grant,$1.00,M4,2016,9,44,0,TRAIN,4492914,332079.02,355814.800625,1185,6367542.24579,328178.278335,351003.759583
CHOC023,Choctaw - Grant,$1.00,M1,2016,10,15,0,CTRL,756243,36334.3,61985.4964602,235,1221267.28103,37307.0906448,62442.6583004
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,10,6,0,CTRL,327917,30182.98,36078.7142309,146,488028.760823,28902.5498009,35726.1894113
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,10,8,0,CTRL,783116,102991.92,91657.3928271,238,1161909.23061,97792.2971593,90162.2317362
CHOC023,Choctaw - Grant,$1.00,M4,2016,10,44,-4,TRMT,4202768,361702.54,331621.254933,1182,6579342.24552,367668.90126,330584.857337
CHOC023,Choctaw - Grant,$1.00,M1,2016,11,15,0,CTRL,73534,11769.63,5991.88365468,96,171346.970937,14259.1835947,6983.21480945
CHOC023,Choctaw - Grant,$1.00,M37WAP,2016,11,6,0,CTRL,30635,-6404.17,3722.94139726,47,64376.8072079,-6954.15107045,4280.43701559
CHOC023,Choctaw - Grant,$1.00,M38WAP,2016,11,8,0,CTRL,56181,8707.72,6453.88839194,73,128313.204381,10394.5927828,7602.67499029
CHOC023,Choctaw - Grant,$1.00,M4,2016,11,40,0,TRAIN,404617,39333.88,31643.3255398,376,970853.979454,46509.6346078,37419.7129781
CHOC024,Choctaw - Grant Travel Plaza,$1.00,M1,2013,6,1,0,CTRL,14121,1365,996.35061753,6,33951.2265341,1130.43891069,1164.4883351
CHOC024,Choctaw - Grant Travel Plaza,$1.00,M4,2013,6,4,0,CTRL,56239,3452,3825.90869056,24,117073.884081,3956.43276671,4284.80204815
